Sample_ID	eggs_s1	eggs_s2	larves_s1	larves_s2	females_s1	females_s2	females_s3	females_s4	females_s5	males_s1	males_s2	males_s3	males_s4	males_s5
12982	6.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
12994	2.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
13021	1.0	1.0	2.0	0.0	1.0	0.0	2.0	2.0	0.0	0.0	0.0	0.0	1.0	0.0
13036	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0
13039	6.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
13044	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
13074	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
13075	414.0	680.0	6.0	0.0	27.0	0.0	0.0	0.0	0.0	0.0	1.0	10.0	44.0	1.0
13090	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
13103	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
13109	0.0	1.0	4.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0
13114	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0
13127	0.0	2.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
13149	8.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
13151	126.0	203.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
13153	0.0	1.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
13168	2.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
13180	0.0	1.0	3.0	0.0	5.0	2.0	0.0	6.0	0.0	87.0	220.0	0.0	0.0	0.0
13191	8.0	8.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
13205	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
13210	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
13234	2.0	2.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
13244	3.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
13248	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
13249	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
13257	242.0	355.0	4314.0	83.0	0.0	0.0	0.0	84.0	1.0	1.0	8.0	5.0	145.0	0.0
13265	124.0	68.0	0.0	0.0	0.0	86.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
13275	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
13317	7.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0
13320	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
13333	1.0	1.0	0.0	0.0	1.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	1.0	0.0
13362	1.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
13379	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
13391	0.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0
13406	5.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
13425	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
13430	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
13434	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
13462	1.0	0.0	1.0	0.0	38.0	7.0	10.0	1.0	0.0	20.0	9.0	0.0	18.0	10.0
13463	2.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	5.0	0.0
13473	1.0	0.0	5.0	0.0	2.0	2.0	2.0	1.0	2.0	3.0	0.0	1.0	1.0	7.0
13475	406.0	251.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
13479	4.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
13490	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
13494	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
13500	8.0	4.0	0.0	4.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
13518	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0
13548	1.0	0.0	1.0	0.0	0.0	0.0	1.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0
13556	1.0	0.0	0.0	0.0	0.0	7.0	20.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
13560	1.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
13562	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0
13567	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
13569	1.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
13579	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	8.0
13586	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
13588	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
13591	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
13592	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
13619	4.0	0.0	1.0	0.0	3.0	157.0	18.0	3.0	0.0	85.0	267.0	25.0	20.0	25.0
13642	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0
13646	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
13649	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
13652	6.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
13655	2.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	2.0	3.0	19.0	0.0	0.0	0.0
13656	12.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
13659	3.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
13662	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
13669	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
13680	3.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
13686	4.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
13705	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
13712	2.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
13718	9.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
13776	12.0	13.0	75.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
13812	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
13861	3.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
13877	10.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
13878	14.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
13879	4.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
13889	0.0	0.0	0.0	0.0	150.0	0.0	0.0	5.0	0.0	0.0	1.0	0.0	0.0	0.0
13903	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
13907	8.0	6.0	32.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0
13913	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
13925	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
13929	0.0	0.0	35.0	0.0	72.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0
13945	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
13979	0.0	0.0	1.0	0.0	1.0	0.0	0.0	4.0	0.0	444.0	13.0	1.0	0.0	5.0
13993	0.0	0.0	0.0	0.0	2.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0
14010	0.0	0.0	0.0	0.0	57.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
14014	0.0	0.0	0.0	0.0	99.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
14046	0.0	0.0	1.0	0.0	2.0	0.0	1.0	3.0	0.0	0.0	0.0	0.0	1.0	1.0
14063	0.0	1.0	1.0	1.0	3.0	1.0	0.0	1.0	1.0	4.0	0.0	3.0	1.0	4844.0
14075	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0
14081	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
14083	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0
14095	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
14117	0.0	1.0	2.0	0.0	92.0	956.0	5.0	48.0	0.0	1754.0	943.0	184.0	98.0	774.0
14150	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0
14169	0.0	2.0	8.0	0.0	13.0	0.0	9.0	5.0	1.0	8.0	3.0	3.0	6.0	3.0
14180	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
14184	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	3.0	0.0	3.0	0.0	2.0	0.0
14192	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
14225	0.0	0.0	0.0	1.0	1.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
14230	96.0	164.0	128.0	256.0	9283.0	12.0	3.0	0.0	126.0	4.0	54.0	13.0	197.0	5.0
14267	0.0	0.0	0.0	0.0	16.0	3.0	1.0	0.0	0.0	1.0	4.0	0.0	0.0	0.0
14287	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
14310	0.0	0.0	23.0	32.0	991.0	7.0	45.0	108.0	46.0	5.0	29.0	136.0	224.0	7.0
14324	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
14325	1.0	1.0	0.0	0.0	1.0	0.0	18.0	0.0	0.0	6.0	0.0	0.0	0.0	1.0
14328	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
14335	0.0	1.0	0.0	0.0	23.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
14364	0.0	0.0	0.0	0.0	20.0	115.0	12.0	10.0	0.0	540.0	1949.0	63.0	31.0	98.0
14403	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	134.0	0.0	0.0	0.0	0.0	0.0
14409	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
14419	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
14452	0.0	0.0	0.0	0.0	1.0	0.0	0.0	20.0	0.0	6272.0	63.0	14.0	3.0	7.0
14531	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
14556	0.0	0.0	0.0	0.0	15.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
14583	0.0	0.0	0.0	0.0	5.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
14593	0.0	0.0	0.0	1.0	1.0	1.0	2.0	3.0	1.0	9.0	0.0	1.0	0.0	2793.0
14595	40.0	61.0	5274.0	4.0	14.0	0.0	0.0	0.0	0.0	35.0	0.0	2.0	1.0	0.0
14612	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
14671	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0
14688	0.0	0.0	2.0	17.0	142.0	7.0	5.0	2.0	0.0	0.0	0.0	3.0	0.0	0.0
14689	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0
14696	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0
14722	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0
14730	3.0	9.0	2.0	0.0	5.0	0.0	30609.0	60.0	1.0	420.0	143.0	325.0	62.0	72.0
14734	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0
14736	2.0	5.0	28.0	0.0	0.0	0.0	0.0	80.0	0.0	0.0	0.0	0.0	0.0	0.0
14763	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	1.0	0.0
14779	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	2.0	9.0	0.0	0.0	5.0	2.0
14783	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26.0	0.0	0.0	0.0	0.0	0.0	0.0
14797	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0
14909	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0
14919	0.0	0.0	2.0	0.0	0.0	0.0	0.0	17.0	0.0	0.0	0.0	0.0	0.0	0.0
14980	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	7.0	68.0	20.0	1.0	1.0	0.0
14994	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	45.0	56.0	1.0	0.0	1.0
15018	0.0	0.0	1.0	0.0	0.0	1.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0
15038	0.0	0.0	0.0	0.0	2.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0
15078	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0
15193	0.0	0.0	2.0	10.0	0.0	1.0	0.0	18.0	0.0	0.0	0.0	0.0	0.0	1.0
15202	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
15353	0.0	0.0	1.0	0.0	31.0	788.0	274.0	14.0	1.0	446.0	346.0	84.0	71.0	229.0
15354	0.0	0.0	0.0	0.0	0.0	0.0	0.0	32.0	0.0	0.0	0.0	0.0	0.0	0.0
15465	1.0	0.0	0.0	0.0	0.0	0.0	31.0	1.0	0.0	1.0	7.0	4.0	5.0	3.0
15489	1.0	1.0	11.0	21.0	306.0	0.0	1.0	150.0	9.0	2.0	33.0	40.0	146.0	16.0
15497	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
15566	0.0	1.0	1.0	0.0	0.0	0.0	3040.0	0.0	0.0	5.0	5.0	8.0	13.0	4.0
15567	0.0	0.0	0.0	0.0	0.0	4.0	206.0	0.0	0.0	0.0	0.0	13.0	0.0	6.0
15634	0.0	0.0	0.0	0.0	0.0	0.0	1.0	6.0	7.0	0.0	2.0	0.0	0.0	0.0
15662	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
15666	0.0	0.0	0.0	0.0	1.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
15667	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
15671	0.0	0.0	0.0	0.0	0.0	9.0	166.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
15678	0.0	4.0	1.0	0.0	7.0	0.0	6056.0	0.0	0.0	36.0	2.0	3.0	0.0	0.0
15687	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
15730	0.0	0.0	0.0	0.0	0.0	1.0	91.0	0.0	0.0	0.0	0.0	1.0	0.0	4.0
15790	0.0	0.0	0.0	0.0	0.0	0.0	39.0	0.0	0.0	0.0	0.0	3.0	0.0	4.0
15816	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
15833	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
15931	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
15932	0.0	0.0	0.0	0.0	0.0	2.0	31.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
15942	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
15962	0.0	0.0	1.0	37.0	0.0	154.0	0.0	0.0	188.0	0.0	0.0	0.0	0.0	50.0
15972	0.0	0.0	1.0	0.0	0.0	330.0	0.0	0.0	178.0	0.0	0.0	0.0	0.0	33.0
15976	2.0	0.0	0.0	14.0	0.0	35.0	0.0	48.0	48.0	0.0	0.0	0.0	0.0	0.0
15988	0.0	0.0	1.0	0.0	0.0	669.0	0.0	0.0	697.0	0.0	0.0	0.0	0.0	146.0
15993	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0
16014	0.0	0.0	0.0	0.0	0.0	404.0	0.0	0.0	132.0	0.0	0.0	0.0	0.0	44.0
16019	0.0	0.0	9.0	0.0	186.0	2.0	4.0	1.0	13831.0	35.0	16.0	1.0	0.0	35.0
16035	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0
16044	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0
16046	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0
16058	0.0	0.0	2.0	0.0	0.0	259.0	0.0	0.0	295.0	2.0	0.0	0.0	0.0	130.0
16060	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0
16082	0.0	0.0	0.0	1.0	0.0	7.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	1.0
16094	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	37.0	0.0	0.0	0.0	0.0	0.0
16116	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0
16184	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0
16203	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	19.0	0.0	0.0	0.0	0.0	2.0
16219	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	37.0	0.0	0.0	0.0	35.0	0.0
16231	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0
16241	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	4.0	0.0
16242	0.0	0.0	0.0	189.0	0.0	2.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0
16298	0.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0
16341	2.0	1.0	0.0	2.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0
16413	0.0	0.0	1.0	0.0	39.0	568.0	72.0	7.0	107.0	531.0	409.0	43.0	5.0	323.0
16417	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
16434	0.0	0.0	2.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
16450	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
16467	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0
16484	0.0	0.0	0.0	1.0	0.0	258.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0
16487	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	2.0
16498	0.0	0.0	0.0	0.0	0.0	7.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
16532	0.0	0.0	0.0	0.0	0.0	32.0	0.0	0.0	17.0	0.0	0.0	0.0	0.0	1.0
16537	0.0	0.0	0.0	15.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
16572	0.0	0.0	0.0	8.0	0.0	93.0	0.0	0.0	320.0	0.0	1.0	0.0	0.0	6.0
16584	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
16624	0.0	0.0	0.0	0.0	53.0	629.0	3.0	25.0	0.0	659.0	394.0	141.0	34.0	643.0
16634	0.0	0.0	0.0	0.0	0.0	741.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0
16640	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	9.0
16692	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
16705	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
16706	0.0	0.0	1.0	0.0	0.0	762.0	0.0	4.0	0.0	8.0	1.0	2.0	18.0	50.0
16740	0.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	20.0	0.0	0.0	0.0	0.0	0.0
16805	0.0	0.0	2010.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
16809	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
16813	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
16822	0.0	0.0	54.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
16825	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
16834	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
16841	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
16851	0.0	0.0	123.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
16871	0.0	0.0	52.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
16874	0.0	0.0	3.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
16890	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
16910	1.0	2.0	1268.0	71.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
16916	248.0	344.0	16640.0	4.0	84.0	1.0	3.0	2.0	1.0	157.0	0.0	4.0	44.0	0.0
16927	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
16938	0.0	0.0	64.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
16941	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
16953	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
16998	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
17000	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
17002	0.0	0.0	18.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
17007	0.0	0.0	215.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
17009	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
17047	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
17058	0.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
17079	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
17088	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
17119	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
17130	0.0	0.0	1.0	0.0	0.0	0.0	0.0	2.0	0.0	8.0	0.0	1.0	0.0	0.0
17162	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
